Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links,Gender,Dialect,Voice,Region,Location,Appearance,AppearanceBasis,Dress,Signature,Set,Epithet,Cliche,Accent,Glyph
0.85,Beowulf,Hero,500,600,Beowulf is the legendary hero of the Geats who defeated Grendel. He represents the sovereignty of the leader who protects his people from the dark.,https://en.wikipedia.org/wiki/Special:Search?search=Beowulf,male,"Old English, heroic and stark",blunt and forceful,Northern Europe,"Geatland, Scandinavia",,,,,,,,,
0.86,Siegfried,Hero,400,500,Siegfried is the dragon-slayer of Germanic myth. He represents the sovereignty of the indestructible hero and the tragedy of the Nibelungs.,https://en.wikipedia.org/wiki/Special:Search?search=Siegfried,male,"Old High German, valorous",fierce and rallying,Central Europe,Burgundy / Rhineland,,,,,,,,,
0.87,Vainamoinen,Luminary,-10000,-3000,Vainamoinen is the central figure of the Kalevala and the sovereign of the Song. He represents the power of the word to create and shape the world.,https://en.wikipedia.org/wiki/Special:Search?search=Vainamoinen,male,"Finnish, old and incantatory",aphoristic and patient,Northern Europe,"Kaleva, Finland",,,,,,,,,
0.89,Osiris,Luminary,-10000,-3000,"Osiris is the Egyptian sovereign of the Afterlife and Regeneration. He represents the cycle of death and rebirth, providing the primary moral framework for the judgment of the soul.",https://en.wikipedia.org/wiki/Special:Search?search=Osiris,male,"ancient Egyptian, dying-and-rising, grave",melancholy and reflective,North Africa,Egypt,,,,,,,,,
0.9,Remus,Hero,-771,-753,Remus was the twin brother of Romulus. His death represents the heavy price of sovereign foundation and the exclusivity of the crown.,https://en.wikipedia.org/wiki/Special:Search?search=Remus,male,"archaic Latin, twin and ill-fated",quick and restless,Southern Europe,"Rome, Italy",,,,,,,,,
0.91,Numa Pompilius,King,-753,-673,Numa was the second King of Rome and the founder of its religious institutions. He represents the sovereignty of Law and Sacred Peace.,https://en.wikipedia.org/wiki/Special:Search?search=Numa%20Pompilius,male,"archaic Latin, pious and law-giving",aphoristic and patient,Southern Europe,"Rome, Italy",,,,,,,,,
0.92,Servius Tullius,King,-578,-535,Servius was the sixth King of Rome and a great reformer. He represents the sovereignty of the Census and the organization of the citizenry.,https://en.wikipedia.org/wiki/Special:Search?search=Servius%20Tullius,male,"archaic Latin, reforming",grave and deliberate,Southern Europe,"Rome, Italy",,,,,,,,,
0.93,Brutus,Statesman,-545,-509,Lucius Junius Brutus was the founder of the Roman Republic. He represents the sovereignty of Liberty and the overthrow of the tyrant.,https://en.wikipedia.org/wiki/Special:Search?search=Brutus,male,"classical Latin, liberating and stern",austere and severe,Southern Europe,"Rome, Italy",,,,,,,,,
0.94,Horatius Cocles,Hero,-520,-500,Horatius was the hero who defended the Sublician Bridge alone against an army. He represents the sovereignty of individual sacrifice for the state.,https://en.wikipedia.org/wiki/Special:Search?search=Horatius%20Cocles,male,"classical Latin, valiant and blunt",blunt and forceful,Southern Europe,"Rome, Italy",,,,,,,,,
0.95,Cincinnatus,Statesman,-519,-430,Cincinnatus was the Roman dictator who returned to his plow after saving the city. He represents the sovereignty of Civic Virtue and modesty.,https://en.wikipedia.org/wiki/Special:Search?search=Cincinnatus,male,"classical Latin, humble and dutiful",grave and deliberate,Southern Europe,"Rome, Italy",,,,,,,,,
0.96,Leonidas,King,-540,-480,Leonidas was the Spartan king at Thermopylae. He represents the sovereignty of the 'Pass' and the refusal to submit to overwhelming imperial force.,https://en.wikipedia.org/wiki/Special:Search?search=Leonidas,male,"Doric Greek, laconic and iron",austere and severe,Southern Europe,"Sparta, Greece",,,,,,,,,
0.97,Hiawatha,Statesman,1400,1450,Hiawatha was a leader of the Onondaga and a co-founder of the Iroquois Confederacy. He represents the sovereignty of the Great Law of Peace.,https://en.wikipedia.org/wiki/Special:Search?search=Hiawatha,male,"Iroquoian, peacemaking and grave",serene and unhurried,North America,Iroquois Confederacy,,,,,,,,,
0.98,Deganawida,Architect,1400,1450,The Great Peacemaker who brought the five nations of the Iroquois together. He represents the sovereignty of diplomatic union and spiritual law.,https://en.wikipedia.org/wiki/Special:Search?search=Deganawida,male,"Iroquoian, founding and visionary",serene and unhurried,North America,Iroquois Confederacy,,,,,,,,,
0.99,White Buffalo Calf Woman,Luminary,-10000,-3000,The primary prophetess of the Lakota people who brought the Sacred Pipe. She represents the sovereignty of the Sacred Covenant with the Earth.,https://en.wikipedia.org/wiki/Special:Search?search=White%20Buffalo%20Calf%20Woman,female,"Lakota, sacred and gentle",tender and lyrical,North America,"Great Plains, North America",,,,,,,,,
1,Muhammad,Prophet,570,632,"Muhammad was the founder of Islam and is regarded by Muslims as the final prophet of God. He unified the Arabian Peninsula under a single religious and political system, establishing a civilization that expanded rapidly across three continents. His teachings, compiled in the Quran, provided a comprehensive legal and ethical framework that continues to guide over a billion people globally.",https://en.wikipedia.org/wiki/Special:Search?search=Muhammad,male,"classical Arabic, prophetic and grave",thunderous and prophetic,Middle East,"Mecca, Arabia",,,,,,,,,
2,Isaac Newton,Scientist,1643,1727,"Sir Isaac Newton was an English mathematician and physicist who formulated the laws of motion and universal gravitation, laying the foundation for classical mechanics. His work 'Philosophiæ Naturalis Principia Mathematica' unified the physics of the heavens and the Earth into a single mathematical system. He also co-invented calculus and made discoveries in optics.",https://en.wikipedia.org/wiki/Special:Search?search=Isaac%20Newton,male,"English RP, precise and cool",aphoristic and patient,Western Europe,"Lincolnshire, England",,,,,,,,,
3,Jesus Christ,Sovereign,-4,33,"Jesus of Nazareth is the central figure of Christianity, a teacher and healer whose message of love and redemption transformed human history. His crucifixion and reported resurrection provided the theological cornerstone for the world's largest religion. His impact on Western ethics, art, and the temporal calendar is unparalleled, defining the era in which modern history is recorded.",https://en.wikipedia.org/wiki/Special:Search?search=Jesus%20Christ,male,"Aramaic-inflected, gentle and grave",serene and unhurried,Middle East,"Nazareth, Galilee",,,,,,,,,
4,Gautama Buddha,Sage,-563,-483,"Siddhartha Gautama, the Buddha, was a spiritual teacher from ancient India who founded Buddhism after achieving enlightenment. He taught the Four Noble Truths and the Eightfold Path as a means to transcend suffering and achieve Nirvana. His philosophy of non-attachment and compassion spread throughout Asia, profoundly influencing the moral fabric of the East.",https://en.wikipedia.org/wiki/Special:Search?search=Gautama%20Buddha,male,"Sanskrit-inflected, tranquil and deep",serene and unhurried,South Asia,"Lumbini, Nepal",,,,,,,,,
5,Confucius,Philosopher,-551,-479,"Confucius was a Chinese philosopher whose ideas on morality, social hierarchy, and justice became the bedrock of East Asian civilization. He emphasized the importance of family loyalty and the 'Golden Rule' as the basis for a stable society. The Analects, a collection of his teachings, served as the primary curriculum for Chinese governance for over two millennia.",https://en.wikipedia.org/wiki/Special:Search?search=Confucius,male,"old courtly Chinese, courteous and grave",aphoristic and patient,East Asia,"State of Lu, China","Elderly with a gentle smile, a long drooping moustache and a long thin grey beard flowing to the chest; grey at the temples beneath the cap.",tradition,"Dark scholar's cap; jade hanfu robe falling A-line to the floor over a cream inner robe, collar crossed right-over-left, sash at the waist.","The scholar's cap; the crossed collar worn correctly, which he insisted upon.",,The First Teacher,Not a god — he failed to hold office for most of his life.,#2f9956,🦉
6,Paul the Apostle,Theologian,5,67,"Paul of Tarsus was the most influential figure in the early spread of Christianity beyond the Jewish world. Through his extensive missionary journeys and theological epistles, he established the framework for Christian doctrine and the inclusion of Gentiles. His writings form a significant portion of the New Testament and continue to shape global Christian thought.",https://en.wikipedia.org/wiki/Special:Search?search=Paul%20the%20Apostle,male,"Koine Greek, fervent and learned",bright and zealous,Middle East,"Tarsus, Cilicia",,,,,,,,,
7,Cai Lun,Inventor,50,121,"Cai Lun was a Chinese official traditionally credited with the invention of the modern papermaking process. By using bark, hemp, and rags, he created a lightweight medium for writing that revolutionized the preservation of knowledge. This invention was a primary catalyst for the global spread of literacy, administration, and scientific record-keeping.",https://en.wikipedia.org/wiki/Special:Search?search=Cai%20Lun,male,"old courtly Chinese, inventive",aphoristic and patient,East Asia,Han China,,,,,,,,,
8,Johannes Gutenberg,Inventor,1395,1468,"Johannes Gutenberg revolutionized human communication with the invention of the movable-type printing press. His mass production of books, starting with the Gutenberg Bible, broke the clerical monopoly on information and made knowledge accessible to the masses. This technological leap was a direct precursor to the Renaissance and the Scientific Revolution.",https://en.wikipedia.org/wiki/Special:Search?search=Johannes%20Gutenberg,male,"German, weighty and deliberate",grave and deliberate,Central Europe,"Mainz, Germany",,,,,,,,,
9,Christopher Columbus,Explorer,1451,1506,"Christopher Columbus was an Italian explorer whose 1492 voyage across the Atlantic initiated the lasting European colonization of the Americas. While his journey was motivated by a search for a trade route to Asia, it triggered the 'Columbian Exchange' of plants, animals, and cultures. His legacy remains complex, as his arrival integrated the globe but brought immense suffering to indigenous populations.",https://en.wikipedia.org/wiki/Special:Search?search=Christopher%20Columbus,male,"Genoese-Italian, driven and proud",imperious and proud,Southern Europe,"Genoa, Italy",,,,,,,,,
10,Albert Einstein,Physicist,1879,1955,"Albert Einstein was a theoretical physicist who developed the theory of relativity, one of the two pillars of modern physics. His famous equation, E=mc², established the equivalence of mass and energy, paving the way for the nuclear age. His work on the photoelectric effect earned him the Nobel Prize and fundamentally shifted our understanding of space, time, and gravity.",https://en.wikipedia.org/wiki/Special:Search?search=Albert%20Einstein,male,"German, gentle and wry",aphoristic and patient,Central Europe,"Ulm, Germany",,,,,,,,,
11,Louis Pasteur,Scientist,1822,1895,"Louis Pasteur was a French microbiologist who discovered the principles of vaccination and pasteurization. His 'germ theory of disease' revolutionized medicine, leading to the development of vaccines for rabies and anthrax. His work saved millions of lives by introducing sterilization into hospitals and ensuring the safety of the global food supply.",https://en.wikipedia.org/wiki/Special:Search?search=Louis%20Pasteur,male,"French, methodical and warm",aphoristic and patient,Western Europe,"Dole, France",,,,,,,,,
12,Galileo Galilei,Astronomer,1564,1642,"Galileo Galilei was an Italian polymath known as the 'father of observational astronomy.' Using his improved telescope, he discovered the moons of Jupiter and observed the phases of Venus, providing undeniable evidence for the heliocentric model. His insistence on scientific observation over dogma made him a symbol of the struggle for intellectual freedom.",https://en.wikipedia.org/wiki/Special:Search?search=Galileo%20Galilei,male,"Italian, bold and probing",ironic and probing,Southern Europe,"Pisa, Italy",,,,,,,,,
13,Aristotle,Philosopher,-384,-322,"Aristotle was a Greek polymath whose works spanned biology, physics, ethics, and politics, forming the framework for medieval science. A student of Plato and tutor to Alexander the Great, he emphasized empirical observation and formal logic. His systematic approach to categorization established the foundations of the scientific method in the West.",https://en.wikipedia.org/wiki/Special:Search?search=Aristotle,male,"classical Attic Greek, systematic",aphoristic and patient,Southern Europe,"Stagira, Greece",,,,,,,,,
14,Euclid,Mathematician,-325,-265,"Euclid of Alexandria was a Greek mathematician often referred to as the 'father of geometry.' His treatise 'Elements' is one of the most influential works in the history of mathematics, serving as the primary textbook for teaching geometry for over 2,000 years. He established the axiomatic method, where complex theorems are derived from simple truths.",https://en.wikipedia.org/wiki/Special:Search?search=Euclid,male,"classical Greek, geometric and clear",aphoristic and patient,North Africa,"Alexandria, Egypt",,,,,,,,,
15,Moses,Prophet,-1391,-1271,"Moses is a central figure in Abrahamic religions, traditionally regarded as the lawgiver who led the Israelites out of slavery in Egypt. He is credited with receiving the Ten Commandments on Mount Sinai, which provided the foundational moral and legal code for Western civilization. His narrative of liberation has inspired countless movements for justice.",https://en.wikipedia.org/wiki/Special:Search?search=Moses,male,"ancient Near Eastern, weighty and prophetic",thunderous and prophetic,Middle East,"Goshen, Egypt","Old and weathered, white hair wind-thrown and a very long white beard; heavy white brows over intense eyes, a strong aged nose.",tradition,"Inner robe under a wind-swept outer robe with embroidered edging, a girdled belt, sandals showing at the hem.","The gnarled staff raised diagonally; the two tablets, lit from within.",,The Lawgiver,"The horns are Michelangelo's mistranslation of keren — draw the radiance, and know which you are drawing.",#d4a020,📜
